,Tweet,Date
164,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:08:19+00:00
165,"RT @Diiccey: *Nigeria skit makers *
baby tell me you love me 

Girl:I will only love you if you trade your bitcoin and gift card with😭and r…",2021-11-09 11:08:17+00:00
166,"RT @BharBilion: Fact : Everyone know this meme right ?

The name of this dog is : $Kabosu .

Now : DYOR / TML ( Thanks me later )

#cryptoc…",2021-11-09 11:08:17+00:00
167,@SteveBakerHW @bankofengland Thank god for Bitcoin &amp; decentralised finance… Earning 8% on my savings already. The c… https://t.co/obum0WpP1q,2021-11-09 11:08:17+00:00
168,"RT @isynene: Do you think financial freedom is possible with #Bitcoin? In the second episode of #TheNobcast, we spoke to @electraguunn ,a d…",2021-11-09 11:08:16+00:00
169,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:08:16+00:00
170,"RT @inmortalcrypto: It is what it is.

#Bitcoin https://t.co/GbhhWK0pyQ",2021-11-09 11:08:15+00:00
171,"$COTI soon breakout to 0.7-0.90$

#Bitcoin #ethereum #Bnb #Avalanche
$luna $eth  $fet $pond $doge $ada $sol $bnb… https://t.co/KelEabm97T",2021-11-09 11:08:15+00:00
172,RT @BitcoinMagazine: when $69k #Bitcoin?,2021-11-09 11:08:15+00:00
173,"PollyPocket found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/icaa29QJAB",2021-11-09 11:08:15+00:00
174,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:08:15+00:00
175,"RT @piriya: So... Thailand have just effectively blocked Paypal for normal users.

Freelancers receiving money through Paypal will have it…",2021-11-09 11:08:14+00:00
176,Why Bitcoin’s next breakout may not be an altcoin season signal https://t.co/2MX8yZtoD4,2021-11-09 11:08:13+00:00
177,@SteveBakerHW @bankofengland Buy Bitcoin.,2021-11-09 11:08:13+00:00
178,RT @APompliano: BREAKING: Bitcoin just hit a new all-time high.,2021-11-09 11:08:13+00:00
179,"RT @Datachartin: A Correct Marketing strategy is More important than Spending money on a big platform to promote your business, Brand.
#Mar…",2021-11-09 11:08:12+00:00
180,"Current Price: $0.00000000286743
Market Cap: $286,743

Contract address: 0xDF530d0fE2d840cF6655F0CaA29DB83B173B3EE1… https://t.co/W1cp39MM0i",2021-11-09 11:08:12+00:00
181,@CryptoK1969 @ftso_au .42 isn't poor. There is a standard deviation curve in which .42 to .68 is actually right in… https://t.co/WVDpUaDekq,2021-11-09 11:08:12+00:00
182,RT @richplmartin: #Bitcoin to $100K is inevitable. 🚀🌕,2021-11-09 11:08:12+00:00
183,"RT @ZeroWaiting: Just in: #Bitcoin overtakes Swiss franc as the 13th largest currency on earth.

h/w @Blockworks_ https://t.co/0WiStr8aVI",2021-11-09 11:08:11+00:00
184,"RT @MKTCall: ICYMI you can catch the re-air of MKT Call with @GuyAdami, @RiskReversal, @LizYoungStrat, and @CarterBWorth on our YouTube pag…",2021-11-09 11:08:11+00:00
185,RT @TechDev_52: #Bitcoin at 68K and nowhere near a top. https://t.co/AmKwn1rd5E,2021-11-09 11:08:10+00:00
186,"@PMOIndia 
ZIMBABWE    COUNTRY    
           ACCEPTED
     BITCOIN  CRYPTO 🤑

https://t.co/jRQ6BmUn6O",2021-11-09 11:08:10+00:00
187,RT @BTC_Archive: #Bitcoin to $100K is inevitable.,2021-11-09 11:08:10+00:00
188,RT @CilekarEmrah: Hey guys!!! Starmons are coming 🔥🔥🔥🔥join us🚀🚀 @StarMonGame @DNAxCAT_GAME @chikyubae @Alex_Hotbit @cz_binance @gatw @Hotbi…,2021-11-09 11:08:10+00:00
189,"RT @AirdropStario: 💧 Droopy Inu Airdrop 💧

🏆 Task:          ➕ Up to 2 Million DOFI INU (~$12)

👨‍👩‍👧 Referral:   ➕ 400,000 DOFI INU (~$2.4)…",2021-11-09 11:08:10+00:00
190,Mastercard Teams Up With Three Asian Crypto Companies To Launch Bitcoin Payment Cards https://t.co/bq4yjL7Ulh,2021-11-09 11:08:10+00:00
191,"RT @Cointelegraph: Bitcoin takes a break around $68,000 with major selling lined up ahead. https://t.co/u11YtllDgg",2021-11-09 11:08:09+00:00
192,RT @Blockworks_: NEW - #Bitcoin overtakes the Swiss Franc 🇨🇭and is the 13th largest currency in the world https://t.co/1Ud3ncwoeh,2021-11-09 11:08:09+00:00
193,RT @FortuneMagazine: Cryptocurrencies hit market cap of $3 trillion for the first time as Bitcoin and Ether reach record highs https://t.co…,2021-11-09 11:08:09+00:00
194,"RT @tradingplanetx: Trading Planet Airdrop Now Is Live
 https://t.co/LclXuCHpjR
 #TP #PanCakeSwap #DeFi #NFTMarket #BinanceSmartChain 
#Tra…",2021-11-09 11:08:08+00:00
195,"RT @CoinDesk: Bitcoin resumes uptrend as inflation narrative persists in the wake of the Fed meeting. 

By @egreechee  and @godbole17

http…",2021-11-09 11:08:08+00:00
196,"RT @LovecoinProject: ❤️10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST ❤️

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTIO…",2021-11-09 11:08:07+00:00
197,RT @BitcoinMagazine: Everyone who has ever bought #Bitcoin is officially in the green,2021-11-09 11:08:06+00:00
198,"RT @crypto: Bitcoin and Ether hit all-time highs
 https://t.co/r0u3X1o93r via @markets",2021-11-09 11:08:05+00:00
199,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:08:04+00:00
200,@MartiniGuyYT Traditional media told me bch was the real Bitcoin. Just wait till you find out the secret!!,2021-11-09 11:08:04+00:00
201,"Crypto Price Prediction: Bitcoin Could Lose Its Crown To Ethereum By 2022 Even After Sudden Surge Toward $70,000 https://t.co/mPnVjfTocE",2021-11-09 11:08:03+00:00
202,"RT @Bakercrypt0: Like &amp; Retweet if you HODL more than 0.01 #Bitcoin! Let’s see how big Crypto Twitter is!

#HODL #altcoins #Bitcoin   #BTC …",2021-11-09 11:08:03+00:00
203,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:08:02+00:00
204,"RT @HyperGrowthOn: Mastercard launches Bitcoin Payments Cards in the Asia Pacific

@Mastercard has partnered with @theAmberApp, @BitkubOffi…",2021-11-09 11:08:02+00:00
205,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:08:02+00:00
206,RT @SantiagoAuFund: To all of you who bought Bitcoin early and are still holding on I salute you.  This is no joke...that is not easy to ha…,2021-11-09 11:08:02+00:00
207,No crystal ball just technical analysis #bitcoin https://t.co/2kH6j8WrnP,2021-11-09 11:08:01+00:00
208,RT @natbrunell: Money can’t buy happiness but #Bitcoin can,2021-11-09 11:08:01+00:00
209,"RT @VeilleCyber3: Five ways #ArtificialIntelligence could shape our lives 
https://t.co/o4dESzS5zQ

#Robotics #AIEthics #MachineLearning #A…",2021-11-09 11:08:01+00:00
210,"RT @TheMoonCarl: Sell your house and buy #Bitcoin.

Not financial advice.",2021-11-09 11:08:00+00:00
211,"RT @NASA: Welcome home, Crew-2! Four astronauts returned from the @Space_Station aboard the SpaceX Crew Dragon, completing a mission of 199…",2021-11-09 11:08:00+00:00
212,"RT @AirdropCamels: Attention Bitcoin Holders, Go to https://t.co/59irr7KrHy to Claim your 10,000 Free Lovecoin Tokens Airdrop. 

Lovecoin i…",2021-11-09 11:07:59+00:00
213,"RT @cameron: Big Government's big win last week was passing a boomer infrastructure bill, much of which has little to do with infrastructur…",2021-11-09 11:07:59+00:00
214,"RT @BTCTN: #Bitfarms has revealed details about the construction of its #bitcoin mega-mining farm in #Argentina, which, when finished, will…",2021-11-09 11:07:59+00:00
215,@PissingCatCom I think in the near future I will see an unprecedented growth of this project. Good luck in the futu… https://t.co/jKlfJUby2b,2021-11-09 11:07:59+00:00
216,"RT @Cointelegraph: The countdown to $99K Bitcoin is on! 

Crypto Twitter is excited about the new ATH as faith is restored in the Stock-to-…",2021-11-09 11:07:59+00:00
217,"RT @BitcoinLiotta: @space_treasure8 @YouTube Every single token, when measured in bitcoin, gets totally rekt. Stack bitcoin and HODL is the…",2021-11-09 11:07:58+00:00
218,"RT @JPEGwealthy: Bitcoin  giveaway (yes for real) 

1) Follow @Pizzada_io 
2) Retweet 
3) follow me @JPEGwealthy 

Must complete all steps.…",2021-11-09 11:07:58+00:00
219,RT @danheld: #Bitcoin just broke ATH!,2021-11-09 11:07:58+00:00
220,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:07:58+00:00
221,This is an opportunity to prove this project one step further ahead. Idea of  this project is innovative and his vi… https://t.co/XRghbLcTh4,2021-11-09 11:07:58+00:00
222,RT @ashwsbreal: If #Bitcoin breaks $72k today i will gift $720 to one person who ❤️ this tweet. Let’s go. Tag some friends,2021-11-09 11:07:57+00:00
223,RT @tyler: Bitcoin hits all-time high. Just the beginning. 🚀🌕,2021-11-09 11:07:57+00:00
224,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:07:56+00:00
225,"RT @NewsArenaIndia: Karnataka News

1. BJP dismissed rumours of replacing CM Bommai &amp; State President Nalin Kateel in the backdrop of Bitco…",2021-11-09 11:07:56+00:00
226,"Ethereum Surges past $4,800 To New ATH, Crypto Analyst Says Brace For Further Upside #dogecoin #bitcoin",2021-11-09 11:07:56+00:00
227,"RT @lovelyinuarmy: Bitcoin is making new ATH in every hour 🚀🚀🚀 

#Bitcoin #Bullish #BTC",2021-11-09 11:07:55+00:00
228,"RT @malikiumar085: Hello my ppl 💕
I beg u in d name of God 🙏 rt my sales. A THREAD ☀️

Caps 7k
Jerseys 5k
Joggers 5k
Jeans 6k
Yards 4k
Shad…",2021-11-09 11:07:55+00:00
229,"RT @djs_crypto: 10 hours until the Embr Private sale round today! Make sure you have your wallet eligible and BNB (Bep20) ready!

https://t…",2021-11-09 11:07:54+00:00
230,"Slots Capital Casino - New 10 Free Spins No Deposit Code for New Queen of Hearts Slot, Valid for Most Players $180… https://t.co/vMouLXAAvc",2021-11-09 11:07:54+00:00
231,"@cdixon I thought #web3 and #crypto were supposed to be ""decentralized"", now we learn from the wannabe mayor and VC… https://t.co/I8RWFMjWF5",2021-11-09 11:07:53+00:00
232,Might be one of the best twitter-threads I've read! Well done @dergigi! #Bitcoin https://t.co/T5ibcWgImR,2021-11-09 11:07:53+00:00
233,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:07:53+00:00
234,"RT @tailopez: I’m blessing 2 people with $1,000 in Bitcoin in the next 24 hours! (Just like I did the other week)

$500 in Bitcoin will go…",2021-11-09 11:07:52+00:00
235,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:07:52+00:00
236,"RT @OmarMoraIes: Concentrating into 10 positions.

1. NVIDIA $NVDA
2. Ethereum $ETH
3. Bitcoin $BTC
4. Solana $SOL
5. Unity $U
6. Microsoft…",2021-11-09 11:07:51+00:00
237,"#Bitcoin #Today @coingecko #BTC $68,159 
#LTC $252  #taproot coming. https://t.co/c4xtrwHdrn",2021-11-09 11:07:49+00:00
238,"RT @ONUSFinance: 💰 $5,000 Giveaway #Airdrop 💰

🙏 Thank you for following #ONUS on Twitter

To join in 👇
🔹Follow  @ONUSFinance
🔹Like &amp; Retwe…",2021-11-09 11:07:49+00:00
239,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:07:49+00:00
240,"RT @Schuldensuehner: #Bitcoin, #Ether hit records, exceeding Oct high, amid broad rally in cryptocurrencies. Low real yields, need for infl…",2021-11-09 11:07:48+00:00
241,"RT @NavalismHQ: ""Asymmetric opportunities:

Invest in startups
Start a company
Create a book, podcast, video
Create a (software) product
Go…",2021-11-09 11:07:48+00:00
242,RT @FEGchris: Guess where #Bitcoin profits will be flowing to? 😉 $FEG $ROX #SmartDeFi,2021-11-09 11:07:48+00:00
243,RT @FortuneMagazine: Cryptocurrencies hit market cap of $3 trillion for the first time as Bitcoin and Ether reach record highs https://t.co…,2021-11-09 11:07:47+00:00
244,"@bitcoinboy355 Good man!
Set up a regular buy, whatever you can afford, maybe once a month.
Do it for your entire w… https://t.co/wAXXkFmg11",2021-11-09 11:07:47+00:00
245,"RT @airdropinspect: New airdrop: Vibranium (DKMT)
Total Reward: 20,000 DKMT
Rate:⭐️⭐️⭐️⭐️
Winners: 1,000 Random &amp; Top 50
Distribution: with…",2021-11-09 11:07:46+00:00
246,RT @BTC_Archive: El Salvador started building this pet hospital with #Bitcoin profits 🙌 https://t.co/Kr8EiGTPzI,2021-11-09 11:07:46+00:00
247,RT @ashwsbreal: $1000 in #Bitcoin end of the week to top 10 active #AshArmy community ❤️,2021-11-09 11:07:45+00:00
248,"RT @AirdropDet: 🔍 Ledgis #Airdrop (New Round)

💲 Reward: Up to $5 worth of LED +$4350 worth of LED referral pool

🔴 Start the airdrop bot:…",2021-11-09 11:07:45+00:00
249,"RT @thecryptobasic: “Slowly But Surely” After Surpassing Facebook, Tesla, Visa, Ali baba, Nivida In Market Cap, Bitcoin Is On Its Way To Be…",2021-11-09 11:07:44+00:00
250,"RT @JoePompliano: Bitcoin's November Price

2010: $0.20
2011: $3
2012: $10
2013: $198
2014: $325
2015: $325
2016: $729
2017: $6,750
2018: $…",2021-11-09 11:07:44+00:00
251,"RT @KalataOfficial: 🧐Many people may not understand the human debt redemption function of ""Squid Game"" and cryptocurrency

👉2008 global fin…",2021-11-09 11:07:44+00:00
252,"RT @CryptoJebb: NEW BITCOIN ALL TIME HIGH SET AT $68,000!!!! RETWEET TO SPREAD THE WORD!",2021-11-09 11:07:42+00:00
253,@WatcherGuru B. The most sensible option. Bitcoin tends to take the whole market with it.,2021-11-09 11:07:42+00:00
254,"RT @LovecoinProject: ❤️50,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST❤️

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTION…",2021-11-09 11:07:42+00:00
255,RT @nayibbukele: Buy #Bitcoin and save the puppies!,2021-11-09 11:07:42+00:00
256,"NOTIZIE CRYPTO da Cointelegraph Italia  
[#crypto #bitcoin #cryptocurrency #blockchain #btc #ethereum #forex #money… https://t.co/m7VpURGtJz",2021-11-09 11:07:42+00:00
257,"RT @camilacampton: Bitcoin at $69,420 will the most iconic price ever. 

6 + 9 + 4 + 2 + 0 = 21

Few.",2021-11-09 11:07:42+00:00
258,Bitcoin stands for freedom.💱,2021-11-09 11:07:42+00:00
259,"RT @BillyM2k: good job bitcoin
good job ethereum
good job dogecoin 

now stay good while i sleep please",2021-11-09 11:07:41+00:00
260,"We Longed $KAVA

Trade is up by 6%

Entry: $5.66 (DCA)

Perfect snipe by @eliz883

Signups @WalshWealthWWG reopen T… https://t.co/X6pqFHHHkj",2021-11-09 11:07:40+00:00
261,RT @CilekarEmrah: Hey guys!!! Starmons are coming 🔥🔥🔥🔥join us🚀🚀 @StarMonGame @DNAxCAT_GAME @chikyubae @Alex_Hotbit @cz_binance @gatw @Hotbi…,2021-11-09 11:07:40+00:00
262,"RT @malikiumar085: Hello my ppl 💕
I beg u in d name of God 🙏 rt my sales. A THREAD ☀️

Caps 7k
Jerseys 5k
Joggers 5k
Jeans 6k
Yards 4k
Shad…",2021-11-09 11:07:40+00:00
263,RT @Cordial_World: “…there is little doubt that cryptocurrencies and digital assets more broadly are an emerging asset class and thus on a…,2021-11-09 11:07:40+00:00
264,"RT @LovecoinProject: ❤️10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST ❤️

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTIO…",2021-11-09 11:07:39+00:00
265,"RT @AirdropDet: 🔍 New #Airdrop: Shiba Santa

💲 Reward: Up to 1800 SHIBA SANTA + 2M SHIBA SANTA referral pool

🔴 Start the airdrop bot: http…",2021-11-09 11:07:39+00:00
266,"RT @KalataOfficial: 🧐Many people may not understand the human debt redemption function of ""Squid Game"" and cryptocurrency

👉2008 global fin…",2021-11-09 11:07:38+00:00
267,"@nayibbukele @litecoin @_Mohd_ibrahim 
Floki Fam 💎
The land of infinite features on #DeFi
Powerful Community 🎉
Enti… https://t.co/XnaxYDcdm0",2021-11-09 11:07:38+00:00
268,RT @saylor: Focus on the cyber light. #Bitcoin,2021-11-09 11:07:36+00:00
269,"RT @LovecoinProject: (Poll) - Will Bitcoin reach $100,000 by January 1st, 2022? #Bitcoin #BTC #buythedip #bitcoinprice #bitcoinnews",2021-11-09 11:07:35+00:00
270,"RT @AirdropStario: 💧 ArtRino Airdrop 💧

🏆 Task:          ➕ Up to 10 ARTRINO (~$10)

👨‍👩‍👧 Referral:   ➕ 60,000 ARTRINO (~$60,000) for the t…",2021-11-09 11:07:35+00:00
271,"RT @malikiumar085: Hello my ppl 💕
I beg u in d name of God 🙏 rt my sales. A THREAD ☀️

Caps 7k
Jerseys 5k
Joggers 5k
Jeans 6k
Yards 4k
Shad…",2021-11-09 11:07:35+00:00
272,"RT @LovecoinProject: 💖10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST💖

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTION B…",2021-11-09 11:07:35+00:00
273,@bkk_the_rookie @TheVladCostea The code would be pretty straightforward for bitcoin's inventor. Why does he need th… https://t.co/36ORxUCElz,2021-11-09 11:07:34+00:00
274,"RT @MartiniGuyYT: Starting today I’m taking 1 #Bitcoin and will aim to turn that into 10 Bitcoin by investing in Altcoins

I believe Alt/BT…",2021-11-09 11:07:33+00:00
275,"RT @BTC_Archive: #Bitcoin will end at $98K this month, at least, which is huge. Nobody believes it.
-  Plan₿ @100trillionUSD",2021-11-09 11:07:33+00:00
276,"Eric Adams, NYC Mayor-Elect, Envisions Crypto Paychecks for All - Bloomberg #btc #eth #cryptocurrency #bitcoin  https://t.co/XZzpkhe2P1",2021-11-09 11:07:33+00:00
277,"@AirdropStario This project has a very bright future, because I really think this project is too perfect to be true… https://t.co/zHMhplkS87",2021-11-09 11:07:33+00:00
278,"RT @BitcoinMagazine: Construction advancing on El Savador hospital funded by #Bitcoin

 https://t.co/aGbMbpgjyr",2021-11-09 11:07:33+00:00
279,"RT @malikiumar085: Hello my ppl 💕
I beg u in d name of God 🙏 rt my sales. A THREAD ☀️

Caps 7k
Jerseys 5k
Joggers 5k
Jeans 6k
Yards 4k
Shad…",2021-11-09 11:07:32+00:00
280,"RT @thecryptobasic: BTC New All-Time High $68520, ETH New All-Time High $4838, Total Crypto Market Cap Above $3 Trillion For The First Time…",2021-11-09 11:07:32+00:00
281,"RT @CryptoMichNL: A new all-time high has happened on #Bitcoin! 

Should you be careful or not?

Check the update here:
https://t.co/GH3qkr…",2021-11-09 11:07:31+00:00
