,level_0,Unnamed: 0,index,Unnamed: 0.1,Text,Label,processed
271,271,271,271,271,cryptocurrency promises liberate monetary system clutches powerful instead mostly functions mak,1,cryptocurrency promise liberate monetary system clutch powerful instead mostly function mak
272,272,272,272,272,happens faster one halving cycle takes know next one youll,0,happen fast one halve cycle take know next one you ll
273,273,273,273,273,buy rumor buy news buy dip light fuse btc,1,buy rumor buy news buy dip light fuse btc
274,274,274,274,274,random person follow like,1,random person follow like
275,275,275,275,275,every monday another week work sta well enjoy every mon,0,every monday another week work sta well enjoy every mon
276,276,276,276,276,new hero arena reward hera hera referral pool start airdrop bot h,0,new hero arena reward hera hera referral pool start airdrop bot h
277,277,277,277,277,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
278,278,278,278,278,highest ever weekly close,0,high ever weekly close
279,279,279,279,279,congrats highest ever weekly close last week,0,congrat highest ever weekly close last week
280,280,280,280,280,bull market yeswill dips way newer newer time highs coursewill,0,bull market yeswill dip way newer new time high coursewill
281,281,281,281,281,keep simple keep fast,0,keep simple keep fast
282,282,282,282,282,several futures based exchange traded funds may debut u coming weeks,0,several future base exchange trade fund may debut u come week
283,283,283,283,283,mark cuban defends dogecoin bitcoin maximalists,0,mark cuban defend dogecoin bitcoin maximalist
284,284,284,284,284,daivat announced initial defi offering ido wo,0,daivat announce initial defi offering ido wo
285,285,285,285,285,away price discovery btc,1,away price discovery btc
286,286,286,286,286,everyone choose buy shitcoins instead please keep mind go th,1,everyone choose buy shitcoin instead please keep mind go th
287,287,287,287,287,roi exchange airdropget frg exchange tokens miss exchange airdrop join,0,roi exchange airdropget frg exchange token miss exchange airdrop join
288,288,288,288,288,team done great job small part benefits fux ready fly flux,1,team do great job small part benefit fux ready fly flux
289,289,289,289,289,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
290,290,290,290,290,hot hot buying range coin rise target sl,1,hot hot buying range coin rise target sl
291,291,291,291,291,giveaway rt amp join tg reply proof hours cisla decentral,0,giveaway rt amp join tg reply proof hour cisla decentral
292,292,292,292,292,bull market yeswill dips way newer newer time highs coursewill,0,bull market yeswill dip way newer new time high coursewill
293,293,293,293,293,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
294,294,294,294,294,lets show appreciation let know kishu would love board wan,0,lets show appreciation let know kishu would love board wan
295,295,295,295,295,team done great job small part benefits fux ready fly flux,1,team do great job small part benefit fux ready fly flux
296,296,296,296,296,vancouver canadian city plan mine btc emitted heat provi,0,vancouver canadian city plan mine btc emit heat provi
297,297,297,297,297,bitcoin came less away new time high anticipation btc etf states rises h,0,bitcoin come less away new time high anticipation btc etf state rise h
298,298,298,298,298,fantom rises rest market stays quiet ahead bitcoin etf launch,0,fantom rise rest market stay quiet ahead bitcoin etf launch
299,299,299,299,299,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
300,300,300,300,300,doge longed ftx doge perpfool dont short bitcoin bitcoin short,0,doge long ftx doge perpfool do nt short bitcoin bitcoin short
301,301,301,301,301,uqc,0,uqc
302,302,302,302,302,congrats highest ever weekly close last week,0,congrat highest ever weekly close last week
303,303,303,303,303,keep simple keep fast,0,keep simple keep fast
304,304,304,304,304,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
305,305,305,305,305,k year send,0,k year send
306,306,306,306,306,since el salvador gave every citizen,0,since el salvador give every citizen
307,307,307,307,307,flying bitup rewards holders passive incoming holdingautomatic btc rewards,0,fly bitup reward holder passive incoming holdingautomatic btc reward
308,308,308,308,308,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
309,309,309,309,309,nothing straight bitcoin rising consecutive months month look,0,nothing straight bitcoin rise consecutive month month look
310,310,310,310,310,bitcoin closed weekly candle highest history journey bullish years never,0,bitcoin close weekly candle high history journey bullish year never
311,311,311,311,311,fear speaks much louder need study factors move price lead behavioral cycle ar,0,fear speak much loud need study factor move price lead behavioral cycle ar
312,312,312,312,312,olympic doge airdrop task millon olympicdoge referral millon olympicdoge airdrop,0,olympic doge airdrop task millon olympicdoge referral millon olympicdoge airdrop
313,313,313,313,313,supply shock key factor evolution bull market people want buy cheap wa,1,supply shock key factor evolution bull market people want buy cheap wa
314,314,314,314,314,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section,0,lovecoin giveaway raffle contestretweet post amp post lovecoin address comment section
315,315,315,315,315,every cycle history ended red month followed green months,0,every cycle history end red month follow green month
316,316,316,316,316,away price discovery btc,1,away price discovery btc
317,317,317,317,317,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
318,318,318,318,318,retweet believe hit k tomorrow,0,retweet believe hit k tomorrow
319,319,319,319,319,get next gen bitcoin asic miner ebang ebit e like antminer whatsminer,0,get next gen bitcoin asic miner ebang ebit e like antminer whatsminer
320,320,320,320,320,away price discovery btc,1,away price discovery btc
321,321,321,321,321,giveaway rt amp join tg reply proof hours cisla decentral,0,giveaway rt amp join tg reply proof hour cisla decentral
322,322,322,322,322,crypto network team sending bnb lucky wallet follow tasks free bnb follow retweet,1,crypto network team send bnb lucky wallet follow task free bnb follow retweet
323,323,323,323,323,nan,0,nan
324,324,324,324,324,nan,0,nan
325,325,325,325,325,nan,0,nan
326,326,326,326,326,nan,0,nan
327,327,327,327,327,nan,0,nan
328,328,328,328,328,store bitcoin week things watch,0,store bitcoin week thing watch
329,329,329,329,329,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sys,0,vrx next x btc eth bnb shib spell dot theta doge movr mina taboo sy
330,330,330,330,330,detect prevent crypto jacking majority financial transactions shopping takes place online,0,detect prevent crypto jack majority financial transaction shopping take place online
331,331,331,331,331,landorc airdrop listed uniswap task lorc referral lorc,0,landorc airdrop list uniswap task lorc referral lorc
332,332,332,332,332,today gift eth lucky follower tweet,1,today gift eth lucky follower tweet
333,333,333,333,333,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b,0,new xtblock reward wo xtt b wo xtt b referral pool start airdrop b
334,334,334,334,334,gain gain learn save invest sta dont focus muc,0,gain gain learn save invest sta do nt focus muc
335,335,335,335,335,maxi mark youre gazillionaire thats promote people get rekt doesnt affect,0,maxi mark you re gazillionaire that s promote people get rekt do nt affect
336,336,336,336,336,poll bitcoin hit december th,1,poll bitcoin hit december th
337,337,337,337,337,need know blockchain transactions works comment femco explanation didnt tally evidenc,0,need know blockchain transaction work comment femco explanation do nt tally evidenc
338,338,338,338,338,time high weekly close things watch bitcoin week news coin telegraph,1,time high weekly close thing watch bitcoin week news coin telegraph
339,339,339,339,339,giveaway rt amp join tg reply proof hours cisla decentral,0,giveaway rt amp join tg reply proof hour cisla decentral
340,340,340,340,340,el salvador target receive billion remittances annually chivo app las,0,el salvador target receive billion remittance annually chivo app las
341,341,341,341,341,every cycle history ended red month followed green months,0,every cycle history end red month follow green month
342,342,342,342,342,remembers bank england last year told everybody pre prepared lose money abso,0,remember bank england last year tell everybody pre prepare lose money abso
343,343,343,343,343,bitcoin taught economics finance investing politics history psychology game theory technology regulation,0,bitcoin teach economic finance investing politic history psychology game theory technology regulation
344,344,344,344,344,uganda bitcoin made easy also buy sell bitcoin using mobile,1,uganda bitcoin make easy also buy sell bitcoin use mobile
345,345,345,345,345,new airdrop liquid icp licp total reward nfts amp licprate winners randomdistributio,0,new airdrop liquid icp licp total reward nft amp licprate winner randomdistributio
346,346,346,346,346,soft cash airdrop task soft referral soft airdrop l,0,soft cash airdrop task soft referral soft airdrop l
347,347,347,347,347,make investment priority life secure future know say grateful,0,make investment priority life secure future know say grateful
348,348,348,348,348,dogenomics airdrop get free wo dogen cake follow tasks follow retweet amp tag friend,0,dogenomic airdrop get free wo dogen cake follow task follow retweet amp tag friend
